gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
ESPORTSTMNT03/1530954,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1530954?gameHash=40ecdfe6080da661,WCS,2020,,0,9/25/2020 7:42,1,10.19,1,Blue,top,Orome,oe:player:c96f08769340eec7fdf7ee5c193a81a,MAD Lions,oe:team:47ae4d96b0991cd0bc4271a5d03ebbf,Renekton,Bard,Orianna,Volibear,Shen,Ornn,2084,1,2,0,8,18,14,0,0,0,0,1,1,0,0,0.5182,0.9213,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4494,129.3858,0.0613005,559.8656,564.9904,17,0.4894,9,0.2591,9,40,1.1516,13892,9365,269.6257,0.219851,12975,,270,244,26,18,8,7.7735,3256,5002,86,2776,3766,64,480,1236,22,0,0,0,0,0,0,5383,7937,137,4433,5788,95,950,2149,42,1,0,0,1,0,1
ESPORTSTMNT03/1530954,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1530954?gameHash=40ecdfe6080da661,WCS,2020,,0,9/25/2020 7:42,1,10.19,2,Blue,jng,shad0w,oe:player:c332dc879e14f1feb266190c7f396fd,MAD Lions,oe:team:47ae4d96b0991cd0bc4271a5d03ebbf,Evelynn,Bard,Orianna,Volibear,Shen,Ornn,2084,1,4,5,6,18,14,0,0,0,0,1,0,1,0,0.5182,0.9213,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,15563,448.071,0.212287,708.167,398.1478,23,0.6622,3,0.0864,16,40,1.1516,11784,7257,208.9347,0.170364,10885,,182,16,166,119,17,5.2399,2988,3185,61,3002,3341,64,-14,-156,-3,0,0,0,0,0,0,4742,5484,90,4764,5703,104,-22,-219,-14,0,2,1,0,2,1
ESPORTSTMNT03/1530954,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1530954?gameHash=40ecdfe6080da661,WCS,2020,,0,9/25/2020 7:42,1,10.19,3,Blue,mid,Humanoid,oe:player:edf8b064c096691e539b7e2a3e28179,MAD Lions,oe:team:47ae4d96b0991cd0bc4271a5d03ebbf,Lucian,Bard,Orianna,Volibear,Shen,Ornn,2084,1,4,3,9,18,14,0,0,0,0,0,0,0,0,0.5182,0.9213,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,23140,666.2188,0.315642,564.7889,311.0845,16,0.4607,10,0.2879,6,41,1.1804,15466,10939,314.9424,0.256802,15200,,308,266,42,25,5,8.8676,3446,4775,88,3111,4402,79,335,373,9,0,0,0,0,0,0,5696,7412,147,4996,6606,120,700,806,27,1,0,0,1,1,0
ESPORTSTMNT03/1530954,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1530954?gameHash=40ecdfe6080da661,WCS,2020,,0,9/25/2020 7:42,1,10.19,4,Blue,bot,Carzzy,oe:player:ec0c2b8d7630efba391c288765d4d7e,MAD Lions,oe:team:47ae4d96b0991cd0bc4271a5d03ebbf,Jhin,Bard,Orianna,Volibear,Shen,Ornn,2084,1,5,0,8,18,14,1,0,0,0,0,0,0,0,0.5182,0.9213,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,20400,587.3321,0.278267,267.4376,281.1132,21,0.6046,11,0.3167,11,40,1.1516,14686,10159,292.4856,0.238491,13575,,278,249,29,20,0,8.0038,3404,3239,95,3204,3407,85,200,-168,10,0,0,0,0,0,0,4890,5462,136,4753,5625,128,137,-163,8,0,0,0,0,1,0
ESPORTSTMNT03/1530954,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1530954?gameHash=40ecdfe6080da661,WCS,2020,,0,9/25/2020 7:42,1,10.19,5,Blue,sup,Kaiser,oe:player:ec0971fb900874b1c59179d9cd33687,MAD Lions,oe:team:47ae4d96b0991cd0bc4271a5d03ebbf,Pantheon,Bard,Orianna,Volibear,Shen,Ornn,2084,1,3,6,9,18,14,0,0,0,0,0,0,0,0,0.5182,0.9213,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9714,279.6737,0.132504,562.3129,303.6852,82,2.3608,24,0.691,15,139,4.0019,9404,4877,140.4127,0.114492,8955,,51,47,4,0,0,1.4683,2039,2454,12,2121,2657,14,-82,-203,-2,0,0,0,0,0,0,3144,3317,21,3097,3643,26,47,-326,-5,0,0,1,0,1,0
ESPORTSTMNT03/1530954,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1530954?gameHash=40ecdfe6080da661,WCS,2020,,0,9/25/2020 7:42,1,10.19,6,Red,top,Tay,oe:player:b04655f0821a30125d72a3442647875,INTZ,oe:team:bcb21457414eb9be1d27489ff7e8e59,Urgot,Lillia,Caitlyn,Akali,Thresh,Syndra,2084,0,9,2,3,14,18,2,1,0,0,0,0,0,1,0.4031,0.9213,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11490,330.8061,0.19724,481.5835,524.3954,16,0.4607,13,0.3743,6,40,1.1516,13498,8971,258.2821,0.278222,13750,,242,194,48,37,0,6.9674,2776,3766,64,3256,5002,86,-480,-1236,-22,0,0,0,0,0,0,4433,5788,95,5383,7937,137,-950,-2149,-42,1,0,1,1,0,0
ESPORTSTMNT03/1530954,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1530954?gameHash=40ecdfe6080da661,WCS,2020,,0,9/25/2020 7:42,1,10.19,7,Red,jng,Shini,oe:player:99f0996e8f487ec0633f1920bd4631d,INTZ,oe:team:bcb21457414eb9be1d27489ff7e8e59,Gragas,Lillia,Caitlyn,Akali,Thresh,Syndra,2084,0,3,4,8,14,18,0,0,0,0,0,0,0,0,0.4031,0.9213,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,16528,475.8541,0.283723,710.9885,528.714,23,0.6622,10,0.2879,8,49,1.4107,10546,6019,173.2917,0.18667,9560,,189,56,133,100,4,5.4415,3002,3341,64,2988,3185,61,14,156,3,0,0,0,0,0,0,4764,5703,104,4742,5484,90,22,219,14,0,2,1,0,2,1
ESPORTSTMNT03/1530954,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1530954?gameHash=40ecdfe6080da661,WCS,2020,,0,9/25/2020 7:42,1,10.19,8,Red,mid,Envy,oe:player:a672b5bc1c212a6922418fad18734c1,INTZ,oe:team:bcb21457414eb9be1d27489ff7e8e59,Tristana,Lillia,Caitlyn,Akali,Thresh,Syndra,2084,0,1,3,6,14,18,0,0,0,0,0,0,0,0,0.4031,0.9213,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8968,258.1958,0.153947,538.3301,288.8292,18,0.5182,14,0.4031,10,45,1.2956,12260,7733,222.6392,0.239827,12350,,286,282,4,4,0,8.2342,3111,4402,79,3446,4775,88,-335,-373,-9,0,0,0,0,0,0,4996,6606,120,5696,7412,147,-700,-806,-27,1,1,0,1,0,0
ESPORTSTMNT03/1530954,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1530954?gameHash=40ecdfe6080da661,WCS,2020,,0,9/25/2020 7:42,1,10.19,9,Red,bot,micaO,oe:player:0ce788d020173e8e2e683515c31efda,INTZ,oe:team:bcb21457414eb9be1d27489ff7e8e59,Ashe,Lillia,Caitlyn,Akali,Thresh,Syndra,2084,0,1,3,10,14,18,0,0,0,0,0,0,0,0,0.4031,0.9213,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,16482,474.5298,0.282933,391.3532,216.5355,16,0.4607,14,0.4031,8,49,1.4107,11794,7267,209.2226,0.225375,11650,,272,241,31,19,0,7.8311,3204,3407,85,3404,3239,95,-200,168,-10,0,0,0,0,0,0,4753,5625,128,4890,5462,136,-137,163,-8,0,1,0,0,0,0
ESPORTSTMNT03/1530954,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1530954?gameHash=40ecdfe6080da661,WCS,2020,,0,9/25/2020 7:42,1,10.19,10,Red,sup,RedBert,oe:player:0c041d02ab7138f57164fafbc091b2d,INTZ,oe:team:bcb21457414eb9be1d27489ff7e8e59,Alistar,Lillia,Caitlyn,Akali,Thresh,Syndra,2084,0,0,6,8,14,18,0,0,0,0,0,0,0,0,0.4031,0.9213,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4786,137.7927,0.0821574,634.7505,1429.4338,61,1.7562,17,0.4894,23,96,2.7639,6781,2254,64.8944,0.0699053,6575,,44,44,0,0,0,1.2668,2121,2657,14,2039,2454,12,82,203,2,0,0,0,0,0,0,3097,3643,26,3144,3317,21,-47,326,5,0,1,0,0,0,1
ESPORTSTMNT03/1530954,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1530954?gameHash=40ecdfe6080da661,WCS,2020,,0,9/25/2020 7:42,1,10.19,100,Blue,team,,,MAD Lions,oe:team:47ae4d96b0991cd0bc4271a5d03ebbf,,Bard,Orianna,Volibear,Shen,Ornn,2084,1,18,14,40,18,14,1,0,0,0,1,,,,0.5182,0.9213,0,2,2,,,1,0,0,1,,,,0,0,1,1,1,1,2,0,1,9,2,0,1,,,1,0,73311,2110.6814,,2662.572,1859.0211,159,4.5777,57,1.6411,57,300,8.6372,65232,42597,1226.4012,,61590,0.133449,,822,267,182,30,31.3532,15133,18655,342,14214,17573,306,919,1082,36,0,0,0,0,0,0,23855,29612,531,22043,27365,473,1812,2247,58,2,2,2,2,5,2
ESPORTSTMNT03/1530954,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1530954?gameHash=40ecdfe6080da661,WCS,2020,,0,9/25/2020 7:42,1,10.19,200,Red,team,,,INTZ,oe:team:bcb21457414eb9be1d27489ff7e8e59,,Lillia,Caitlyn,Akali,Thresh,Syndra,2084,0,14,18,35,14,18,2,1,0,0,0,,,,0.4031,0.9213,1,2,2,,,0,0,1,1,,,,0,0,0,1,1,0,0,2,0,2,9,1,0,,,0,1,58254,1677.1785,,2757.0058,2987.9079,134,3.858,68,1.9578,55,279,8.0326,54879,32244,928.3301,,53885,-0.133449,,817,216,160,4,29.7409,14214,17573,306,15133,18655,342,-919,-1082,-36,0,0,0,0,0,0,22043,27365,473,23855,29612,531,-1812,-2247,-58,2,5,2,2,2,2
ESPORTSTMNT03/1530963,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1530963?gameHash=20395ea4e8e58430,WCS,2020,,0,9/25/2020 8:50,1,10.19,1,Blue,top,Hanabi,oe:player:68128d6a24caee5f69e1d31123cf149,PSG Talon,oe:team:4880b157399745e82e26e229d8bbf48,Camille,Shen,Twisted Fate,Nidalee,Ornn,Pantheon,1976,1,7,3,6,27,8,1,0,0,0,0,0,0,0,0.8198,1.0628,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,19083,579.4433,0.292227,758.4717,986.083,13,0.3947,5,0.1518,9,43,1.3057,15083,10776,327.2065,0.256832,13808,,292,256,36,16,6,8.8664,3227,4692,79,2927,4190,70,300,502,9,0,1,0,0,0,1,5500,7312,127,4723,6741,119,777,571,8,1,1,0,0,0,1
ESPORTSTMNT03/1530963,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1530963?gameHash=20395ea4e8e58430,WCS,2020,,0,9/25/2020 8:50,1,10.19,2,Blue,jng,Kongyue,oe:player:a5a7b88f861bef4c6247a78eb680b7b,PSG Talon,oe:team:4880b157399745e82e26e229d8bbf48,Ekko,Shen,Twisted Fate,Nidalee,Ornn,Pantheon,1976,1,13,1,8,27,8,3,0,0,0,1,0,1,0,0.8198,1.0628,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,19150,581.4777,0.293253,908.6235,679.6154,8,0.2429,13,0.3947,7,44,1.336,15531,11224,340.8097,0.267509,12825,,267,69,198,133,21,8.1073,4040,4201,79,3572,4038,68,468,163,11,2,1,0,1,1,0,6397,6602,121,5071,6083,105,1326,519,16,3,3,0,1,1,0
ESPORTSTMNT03/1530963,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1530963?gameHash=20395ea4e8e58430,WCS,2020,,0,9/25/2020 8:50,1,10.19,3,Blue,mid,Uniboy,oe:player:301affc76ea7f69929aff6bf84c642b,PSG Talon,oe:team:4880b157399745e82e26e229d8bbf48,Sett,Shen,Twisted Fate,Nidalee,Ornn,Pantheon,1976,1,2,0,15,27,8,0,0,0,0,0,0,0,0,0.8198,1.0628,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10477,318.1275,0.160439,818.5628,1109.6356,14,0.4251,11,0.334,4,37,1.1235,12298,7991,242.6417,0.190457,11600,,259,255,4,0,1,7.8644,3174,4233,81,3365,4693,91,-191,-460,-10,0,1,0,0,0,0,5002,7017,124,5598,7630,150,-596,-613,-26,1,2,0,0,0,0
ESPORTSTMNT03/1530963,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1530963?gameHash=20395ea4e8e58430,WCS,2020,,0,9/25/2020 8:50,1,10.19,4,Blue,bot,Dee,oe:player:580b3515241225a5ea419b08b8940e2,PSG Talon,oe:team:4880b157399745e82e26e229d8bbf48,Senna,Shen,Twisted Fate,Nidalee,Ornn,Pantheon,1976,1,3,3,21,27,8,0,0,0,0,1,1,0,0,0.8198,1.0628,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11480,348.583,0.175799,398.168,267.0547,8,0.2429,8,0.2429,2,41,1.2449,11905,7598,230.7085,0.181091,11400,,184,175,9,4,4,5.587,3138,2724,52,3849,2999,81,-711,-275,-29,1,2,1,1,1,1,4937,4346,86,5175,4566,110,-238,-220,-24,1,5,1,1,1,2
ESPORTSTMNT03/1530963,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1530963?gameHash=20395ea4e8e58430,WCS,2020,,0,9/25/2020 8:50,1,10.19,5,Blue,sup,Kaiwing,oe:player:0103d21d116b61eb55fa351242208cf,PSG Talon,oe:team:4880b157399745e82e26e229d8bbf48,Bard,Shen,Twisted Fate,Nidalee,Ornn,Pantheon,1976,1,2,1,20,27,8,0,0,0,0,1,0,1,0,0.8198,1.0628,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5112,155.2227,0.0782824,408.9474,333.9777,41,1.2449,20,0.6073,12,100,3.0364,8675,4368,132.6316,0.104111,7450,,46,46,0,0,0,1.3968,2467,2443,14,2438,2656,13,29,-213,1,1,2,1,0,2,2,3675,3934,26,3382,3620,21,293,314,5,1,5,1,0,2,4
ESPORTSTMNT03/1530963,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1530963?gameHash=20395ea4e8e58430,WCS,2020,,0,9/25/2020 8:50,1,10.19,6,Red,top,Acce,oe:player:405ba4c6b60f0e22b850cb164a931d9,Rainbow7,oe:team:a3163ae7be388387914d76fe89dc036,Mordekaiser,Lillia,Lucian,Graves,Renekton,Olaf,1976,0,2,5,2,8,27,0,0,0,0,0,0,0,0,0.2429,1.0628,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,21593,655.6579,0.337375,561.7409,775.5972,15,0.4555,3,0.0911,6,26,0.7895,12058,7751,235.3543,0.237467,12150,,265,245,20,13,0,8.0466,2927,4190,70,3227,4692,79,-300,-502,-9,0,0,1,0,1,0,4723,6741,119,5500,7312,127,-777,-571,-8,0,0,1,1,1,0
ESPORTSTMNT03/1530963,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1530963?gameHash=20395ea4e8e58430,WCS,2020,,0,9/25/2020 8:50,1,10.19,7,Red,jng,Josedeodo,oe:player:52b4f060a577ff87c99118d97fa75f4,Rainbow7,oe:team:a3163ae7be388387914d76fe89dc036,Hecarim,Lillia,Lucian,Graves,Renekton,Olaf,1976,0,3,5,2,8,27,0,0,0,0,0,0,0,0,0.2429,1.0628,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7132,216.5587,0.111432,930.0911,713.8057,9,0.2733,3,0.0911,11,30,0.9109,10930,6623,201.1032,0.20291,10958,,189,21,168,127,1,5.7389,3572,4038,68,4040,4201,79,-468,-163,-11,1,1,0,2,1,0,5071,6083,105,6397,6602,121,-1326,-519,-16,1,1,0,3,3,0
ESPORTSTMNT03/1530963,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1530963?gameHash=20395ea4e8e58430,WCS,2020,,0,9/25/2020 8:50,1,10.19,8,Red,mid,Aloned,oe:player:b6c18d4d98745c100d8234a673b0c8a,Rainbow7,oe:team:a3163ae7be388387914d76fe89dc036,Zoe,Lillia,Lucian,Graves,Renekton,Olaf,1976,0,0,5,2,8,27,0,0,0,0,0,0,0,0,0.2429,1.0628,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,12135,368.4717,0.1896,380.3138,203.5628,16,0.4858,3,0.0911,8,25,0.7591,10869,6562,199.251,0.201042,11015,,256,244,12,12,0,7.7733,3365,4693,91,3174,4233,81,191,460,10,0,0,0,0,1,0,5598,7630,150,5002,7017,124,596,613,26,0,0,0,1,2,0
ESPORTSTMNT03/1530963,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1530963?gameHash=20395ea4e8e58430,WCS,2020,,0,9/25/2020 8:50,1,10.19,9,Red,bot,Leza,oe:player:15cf38bf8a684a1b5895ad3daa0e379,Rainbow7,oe:team:a3163ae7be388387914d76fe89dc036,Ashe,Lillia,Lucian,Graves,Renekton,Olaf,1976,0,3,5,2,8,27,0,0,0,0,0,0,0,1,0.2429,1.0628,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,18378,558.0364,0.287143,434.8785,440.1619,14,0.4251,5,0.1518,7,30,0.9109,13449,9142,277.5911,0.280081,12925,,256,248,8,5,0,7.7733,3849,2999,81,3138,2724,52,711,275,29,1,1,1,1,2,1,5175,4566,110,4937,4346,86,238,220,24,1,1,2,1,5,1
ESPORTSTMNT03/1530963,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1530963?gameHash=20395ea4e8e58430,WCS,2020,,0,9/25/2020 8:50,1,10.19,10,Red,sup,Shadow,oe:player:115cbb13ff7ef811c05d6e95bf224c2,Rainbow7,oe:team:a3163ae7be388387914d76fe89dc036,Leona,Lillia,Lucian,Graves,Renekton,Olaf,1976,0,0,7,4,8,27,0,0,0,0,0,0,0,0,0.2429,1.0628,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4765,144.6862,0.0744496,481.6397,744.4737,50,1.5182,16,0.4858,19,85,2.581,6869,2562,77.7935,0.0784993,6675,,45,45,0,0,0,1.3664,2438,2656,13,2467,2443,14,-29,213,-1,0,2,2,1,2,1,3382,3620,21,3675,3934,26,-293,-314,-5,0,2,4,1,5,1
ESPORTSTMNT03/1530963,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1530963?gameHash=20395ea4e8e58430,WCS,2020,,0,9/25/2020 8:50,1,10.19,100,Blue,team,,,PSG Talon,oe:team:4880b157399745e82e26e229d8bbf48,,Shen,Twisted Fate,Nidalee,Ornn,Pantheon,1976,1,27,8,70,27,8,4,0,0,0,1,,,,0.8198,1.0628,0,3,1,,,1,0,0,2,,,,0,0,1,2,0,0,0,0,1,9,2,1,1,,,1,0,65302,1982.8543,,3292.7733,3376.3664,84,2.5506,57,1.7308,34,265,8.0466,63492,41959,1274.0587,,57083,0.0606465,,801,247,153,32,31.8219,16046,18293,305,16151,18576,323,-105,-283,-18,4,7,2,2,4,4,25511,29211,484,23949,28640,505,1562,571,-21,7,16,2,2,4,7
ESPORTSTMNT03/1530963,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1530963?gameHash=20395ea4e8e58430,WCS,2020,,0,9/25/2020 8:50,1,10.19,200,Red,team,,,Rainbow7,oe:team:a3163ae7be388387914d76fe89dc036,,Lillia,Lucian,Graves,Renekton,Olaf,1976,0,8,27,12,8,27,0,0,0,0,0,,,,0.2429,1.0628,1,1,3,,,0,1,0,0,,,,0,0,0,0,2,0,0,0,0,2,9,0,0,,,0,1,64003,1943.4109,,2788.664,2877.6012,104,3.1579,30,0.9109,51,196,5.9514,54175,32642,991.1538,,53723,-0.0606465,,803,208,157,1,30.6984,16151,18576,323,16046,18293,305,105,283,18,2,4,4,4,7,2,23949,28640,505,25511,29211,484,-1562,-571,21,2,4,7,7,16,2
ESPORTSTMNT03/1530972,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1530972?gameHash=67d11d68e747f4a4,WCS,2020,,0,9/25/2020 10:00,1,10.19,1,Blue,top,Topoon,oe:player:859fc288cfea096e3b7312053853f9b,Legacy Esports,oe:team:4f5a0b869cd5960c307d1c45e9399a3,Camille,Orianna,Renekton,Lucian,Jax,Ashe,2448,1,3,4,4,17,17,0,0,0,0,0,0,0,0,0.4167,0.8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,15787,386.9363,0.18311,874.0686,722.5245,23,0.5637,5,0.1225,10,41,1.0049,17720,12450,305.1471,0.243657,17533,,329,292,37,3,23,8.0637,3342,4582,75,2785,3797,65,557,785,10,1,0,0,0,0,1,5604,7081,111,4500,6428,102,1104,653,9,1,2,1,1,0,2
ESPORTSTMNT03/1530972,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1530972?gameHash=67d11d68e747f4a4,WCS,2020,,0,9/25/2020 10:00,1,10.19,2,Blue,jng,Babip,oe:player:cc75d3f9b862e7e5d667d1ce2430fbd,Legacy Esports,oe:team:4f5a0b869cd5960c307d1c45e9399a3,Nidalee,Orianna,Renekton,Lucian,Jax,Ashe,2448,1,9,2,5,17,17,1,0,0,0,1,1,0,0,0.4167,0.8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,30133,738.5539,0.349506,766.4951,423.1618,9,0.2206,19,0.4657,4,45,1.1029,17756,12486,306.0294,0.244361,16640,,289,50,239,172,6,7.0833,3740,3736,69,3048,3691,72,692,45,-3,1,1,0,0,0,1,5815,6150,115,4471,5483,102,1344,667,13,2,1,1,0,2,2
ESPORTSTMNT03/1530972,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1530972?gameHash=67d11d68e747f4a4,WCS,2020,,0,9/25/2020 10:00,1,10.19,3,Blue,mid,Tally,oe:player:56045764051a2e5cf313ee3dd5a61cc,Legacy Esports,oe:team:4f5a0b869cd5960c307d1c45e9399a3,Sett,Orianna,Renekton,Lucian,Jax,Ashe,2448,1,2,2,9,17,17,0,0,0,0,1,0,1,0,0.4167,0.8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,13349,327.1814,0.154832,1095.5882,1742.402,21,0.5147,14,0.3431,7,56,1.3725,14389,9119,223.5049,0.178469,13575,,264,256,8,0,4,6.4706,3499,5205,89,3534,4904,101,-35,301,-12,0,2,0,0,0,0,5421,7753,128,5179,7490,146,242,263,-18,1,3,0,0,1,0
ESPORTSTMNT03/1530972,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1530972?gameHash=67d11d68e747f4a4,WCS,2020,,0,9/25/2020 10:00,1,10.19,4,Blue,bot,Raes,oe:player:c2c140b8d1f76f3f79b1aba6bb08c37,Legacy Esports,oe:team:4f5a0b869cd5960c307d1c45e9399a3,Tristana,Orianna,Renekton,Lucian,Jax,Ashe,2448,1,3,4,4,17,17,0,0,0,0,0,0,0,0,0.4167,0.8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20702,507.402,0.240118,639.0196,360.4902,16,0.3922,25,0.6127,7,76,1.8627,18648,13378,327.8922,0.261818,16625,,400,362,38,26,4,9.8039,3478,3241,86,3254,3650,84,224,-409,2,0,0,0,0,0,0,6294,5263,147,5255,6012,128,1039,-749,19,0,0,0,1,0,0
ESPORTSTMNT03/1530972,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1530972?gameHash=67d11d68e747f4a4,WCS,2020,,0,9/25/2020 10:00,1,10.19,5,Blue,sup,Isles,oe:player:40704dfd2d966862568d29770de57bd,Legacy Esports,oe:team:4f5a0b869cd5960c307d1c45e9399a3,Nautilus,Orianna,Renekton,Lucian,Jax,Ashe,2448,1,0,5,5,17,17,0,0,0,0,1,0,1,0,0.4167,0.8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6245,153.0637,0.0724344,525.4167,1086.152,66,1.6176,20,0.4902,19,107,2.6225,8933,3663,89.7794,0.0716946,8725,,41,41,0,0,0,1.0049,2283,2497,14,2010,2521,13,273,-24,1,0,1,0,0,0,0,3448,3909,23,3142,3974,24,306,-65,-1,0,1,0,0,2,0
ESPORTSTMNT03/1530972,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1530972?gameHash=67d11d68e747f4a4,WCS,2020,,0,9/25/2020 10:00,1,10.19,6,Red,top,Tay,oe:player:b04655f0821a30125d72a3442647875,INTZ,oe:team:bcb21457414eb9be1d27489ff7e8e59,Vladimir,Caitlyn,Lillia,Galio,Twisted Fate,Akali,2448,0,6,4,5,17,17,0,0,0,0,0,0,0,0,0.4167,0.8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,25995,637.1324,0.236217,787.9412,760.9069,16,0.3922,1,0.0245,3,33,0.8088,16210,10940,268.1373,0.275389,15175,,348,310,38,30,4,8.5294,2785,3797,65,3342,4582,75,-557,-785,-10,0,0,1,1,0,0,4500,6428,102,5604,7081,111,-1104,-653,-9,1,0,2,1,2,1
