gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
ESPORTSTMNT06/1070330,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070330?gameHash=8f523c2c729a7363,WCS,2019,,0,10/2/2019 10:22,1,9.19,100,Blue,team,,,Clutch Gaming,oe:team:7b13b2cc48c457832262d00d5ffa6d6,,Syndra,Yuumi,Qiyana,Caitlyn,Draven,2284,0,8,16,17,8,16,1,0,0,0,1,,,,0.2102,0.6305,0,0,4,,,0,0,0,0,,,,0,0,1,1,0,0,0,2,0,3,11,0,0,,,0,4,51747,1359.3783,,2778.6515,2100.9982,136,3.5727,54,1.4186,58,238,6.2522,61900,37225,977.8897,,58800,-0.0853922,,1022,170,128,9,31.3135,15086,17871,295,15316,19418,289,-230,-1547,6,1,1,2,2,1,1,22236,26529,444,24164,28815,453,-1928,-2286,-9,2,5,3,3,4,2
ESPORTSTMNT06/1070330,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070330?gameHash=8f523c2c729a7363,WCS,2019,,0,10/2/2019 10:22,1,9.19,200,Red,team,,,Unicorns of Love.CIS,oe:team:e84133caa1e561518201cc7d33f14ed,,Pantheon,Rumble,Gangplank,Skarner,Elise,2284,1,16,8,34,16,8,2,0,0,0,0,,,,0.4203,0.6305,1,4,0,,,1,1,2,0,,,,0,0,0,0,1,1,2,0,1,11,3,1,1,,,4,0,73706,1936.2347,,2144.7373,1443.7828,135,3.5464,62,1.6287,35,300,7.8809,68625,43950,1154.5534,,64045,0.0853922,,853,220,103,42,28.1874,15316,19418,289,15086,17871,295,230,1547,-6,2,1,1,1,1,2,24164,28815,453,22236,26529,444,1928,2286,9,3,4,2,2,5,3
ESPORTSTMNT06/1070340,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070340?gameHash=3e0204c000597715,WCS,2019,,0,10/2/2019 11:52,1,9.19,1,Blue,top,Evi,oe:player:376d5e3b1257e6972228d458943f74c,DetonatioN FocusMe,oe:team:e435aa3ecb82a89e60544f5f5857a81,Gnar,Qiyana,Gangplank,Akali,Elise,Olaf,1592,0,0,4,4,7,22,0,0,0,0,0,0,0,0,0.2638,1.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,11588,436.7337,0.312067,796.5829,520.5151,11,0.4146,4,0.1508,6,21,0.7915,8407,4884,184.0704,0.206844,8300,,188,180,8,4,1,7.0854,3078,4530,76,3440,5051,90,-362,-521,-14,0,0,1,0,1,0,4670,6570,116,5468,7044,122,-798,-474,-6,0,0,1,1,2,0
ESPORTSTMNT06/1070340,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070340?gameHash=3e0204c000597715,WCS,2019,,0,10/2/2019 11:52,1,9.19,2,Blue,jng,Steal,oe:player:47f1917849906027f365eff06d45c27,DetonatioN FocusMe,oe:team:e435aa3ecb82a89e60544f5f5857a81,Ekko,Qiyana,Gangplank,Akali,Elise,Olaf,1592,0,1,4,5,7,22,0,0,0,0,0,0,0,0,0.2638,1.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7925,298.6809,0.213422,826.696,438.0528,24,0.9045,8,0.3015,13,38,1.4322,7463,3940,148.4925,0.166862,7360,,131,35,96,76,0,4.9372,3684,3679,60,4055,3928,64,-371,-249,-4,1,2,0,2,1,1,4912,5323,88,6278,6812,105,-1366,-1489,-17,1,2,0,3,2,1
ESPORTSTMNT06/1070340,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070340?gameHash=3e0204c000597715,WCS,2019,,0,10/2/2019 11:52,1,9.19,3,Blue,mid,Ceros,oe:player:dd4660dccac3ba0b8f35cb319a686a4,DetonatioN FocusMe,oe:team:e435aa3ecb82a89e60544f5f5857a81,Nocturne,Qiyana,Gangplank,Akali,Elise,Olaf,1592,0,1,5,6,7,22,0,0,0,0,0,0,0,0,0.2638,1.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,7557,284.8116,0.203512,550.2136,327.0226,13,0.4899,1,0.0377,7,15,0.5653,8484,4961,186.9724,0.210106,7700,,192,186,6,4,0,7.2362,3926,4751,88,3569,4533,85,357,218,3,1,2,1,1,2,1,5487,6751,131,6116,7704,150,-629,-953,-19,1,2,3,2,4,1
ESPORTSTMNT06/1070340,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070340?gameHash=3e0204c000597715,WCS,2019,,0,10/2/2019 11:52,1,9.19,4,Blue,bot,Yutapon,oe:player:0d798f24869b290bfcdf6427d958118,DetonatioN FocusMe,oe:team:e435aa3ecb82a89e60544f5f5857a81,Lucian,Qiyana,Gangplank,Akali,Elise,Olaf,1592,0,3,4,1,7,22,1,0,0,0,0,0,0,0,0.2638,1.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7369,277.7261,0.198449,419.5101,188.7437,9,0.3392,7,0.2638,4,24,0.9045,10624,7101,267.6256,0.300743,10150,,239,219,20,20,0,9.0075,3579,3526,87,3969,3532,76,-390,-6,11,1,0,1,2,2,0,5313,5001,119,7142,5925,134,-1829,-924,-15,1,0,2,3,2,0
ESPORTSTMNT06/1070340,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070340?gameHash=3e0204c000597715,WCS,2019,,0,10/2/2019 11:52,1,9.19,5,Blue,sup,Gaeng,oe:player:28210a578227a57de61f42f4bd0d2b4,DetonatioN FocusMe,oe:team:e435aa3ecb82a89e60544f5f5857a81,Thresh,Qiyana,Gangplank,Akali,Elise,Olaf,1592,0,2,5,2,7,22,0,0,0,0,0,0,0,1,0.2638,1.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2694,101.5327,0.07255,323.9698,221.9849,47,1.7714,8,0.3015,14,63,2.3744,6249,2726,102.7387,0.115445,5450,,14,12,2,2,0,0.5276,2088,2731,4,2394,2376,3,-306,355,1,0,0,2,0,4,1,3163,3885,6,4319,4209,5,-1156,-324,1,0,0,3,0,6,1
ESPORTSTMNT06/1070340,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070340?gameHash=3e0204c000597715,WCS,2019,,0,10/2/2019 11:52,1,9.19,6,Red,top,Vizicsacsi,oe:player:e0b008815ab05c5cdaf4d46ab61ff63,Splyce,oe:team:3413ca4510110b5181f3e4b24d52719,Kennen,Heimerdinger,Pantheon,Syndra,Cassiopeia,Kai'Sa,1592,1,1,1,12,22,7,0,0,0,0,0,0,0,0,0.8291,1.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,14478,545.6533,0.243148,416.9472,275.0126,15,0.5653,8,0.3015,9,38,1.4322,9759,6236,235.0251,0.159671,9660,,182,182,0,0,0,6.8593,3440,5051,90,3078,4530,76,362,521,14,0,1,0,0,0,1,5468,7044,122,4670,6570,116,798,474,6,1,2,0,0,0,1
ESPORTSTMNT06/1070340,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070340?gameHash=3e0204c000597715,WCS,2019,,0,10/2/2019 11:52,1,9.19,7,Red,jng,Xerxe,oe:player:ab7f28ca18446cb18274a884b1525f7,Splyce,oe:team:3413ca4510110b5181f3e4b24d52719,Hecarim,Heimerdinger,Pantheon,Syndra,Cassiopeia,Kai'Sa,1592,1,7,1,6,22,7,1,0,0,0,1,1,0,0,0.8291,1.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7782,293.2915,0.130693,902.7889,696.3317,9,0.3392,7,0.2638,10,39,1.4698,11329,7806,294.196,0.199872,9925,,146,18,128,78,12,5.5025,4055,3928,64,3684,3679,60,371,249,4,2,1,1,1,2,0,6278,6812,105,4912,5323,88,1366,1489,17,3,2,1,1,2,0
ESPORTSTMNT06/1070340,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070340?gameHash=3e0204c000597715,WCS,2019,,0,10/2/2019 11:52,1,9.19,8,Red,mid,Humanoid,oe:player:edf8b064c096691e539b7e2a3e28179,Splyce,oe:team:3413ca4510110b5181f3e4b24d52719,Ryze,Heimerdinger,Pantheon,Syndra,Cassiopeia,Kai'Sa,1592,1,3,2,10,22,7,0,0,0,0,0,0,0,0,0.8291,1.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,12668,477.4372,0.21275,528.7688,390.1508,15,0.5653,12,0.4523,7,29,1.093,11948,8425,317.5251,0.215722,10225,,266,222,44,24,11,10.0251,3569,4533,85,3926,4751,88,-357,-218,-3,1,2,1,1,2,1,6116,7704,150,5487,6751,131,629,953,19,2,4,1,1,2,3
ESPORTSTMNT06/1070340,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070340?gameHash=3e0204c000597715,WCS,2019,,0,10/2/2019 11:52,1,9.19,9,Red,bot,Kobbe,oe:player:bdb90de1ad7c2b7c38ce6f1177c1f62,Splyce,oe:team:3413ca4510110b5181f3e4b24d52719,Xayah,Heimerdinger,Pantheon,Syndra,Cassiopeia,Kai'Sa,1592,1,11,0,5,22,7,3,0,0,0,1,0,1,0,0.8291,1.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20899,787.6508,0.350984,317.7513,171.3693,11,0.4146,11,0.4146,4,39,1.4698,15278,11755,443.0276,0.300989,12600,,269,253,16,12,0,10.1382,3969,3532,76,3579,3526,87,390,6,-11,2,2,0,1,0,1,7142,5925,134,5313,5001,119,1829,924,15,3,2,0,1,0,2
ESPORTSTMNT06/1070340,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070340?gameHash=3e0204c000597715,WCS,2019,,0,10/2/2019 11:52,1,9.19,10,Red,sup,Tore,oe:player:64ecd619b953ca23acb0546a472c483,Splyce,oe:team:3413ca4510110b5181f3e4b24d52719,Rakan,Heimerdinger,Pantheon,Syndra,Cassiopeia,Kai'Sa,1592,1,0,3,18,22,7,0,0,0,0,1,0,1,0,0.8291,1.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3717,140.0879,0.0624244,332.3367,496.8467,30,1.1307,13,0.4899,11,63,2.3744,8356,4833,182.1482,0.123746,7350,,13,13,0,0,0,0.4899,2394,2376,3,2088,2731,4,306,-355,-1,0,4,1,0,0,2,4319,4209,5,3163,3885,6,1156,324,-1,0,6,1,0,0,3
ESPORTSTMNT06/1070340,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070340?gameHash=3e0204c000597715,WCS,2019,,0,10/2/2019 11:52,1,9.19,100,Blue,team,,,DetonatioN FocusMe,oe:team:e435aa3ecb82a89e60544f5f5857a81,,Qiyana,Gangplank,Akali,Elise,Olaf,1592,0,7,22,18,7,22,1,0,0,0,0,,,,0.2638,1.093,1,1,2,,,0,0,1,0,,,,0,0,0,0,1,0,0,1,0,1,10,0,0,,,0,2,37133,1399.4849,,2916.9724,1696.3191,104,3.9196,28,1.0553,44,161,6.0678,41227,23611,889.8618,,38960,-0.243463,,632,132,106,1,28.794,16355,19217,315,17427,19420,318,-1072,-203,-3,3,4,5,5,10,3,23545,27530,460,29323,31694,516,-5778,-4164,-56,3,4,9,9,16,3
ESPORTSTMNT06/1070340,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070340?gameHash=3e0204c000597715,WCS,2019,,0,10/2/2019 11:52,1,9.19,200,Red,team,,,Splyce,oe:team:3413ca4510110b5181f3e4b24d52719,,Heimerdinger,Pantheon,Syndra,Cassiopeia,Kai'Sa,1592,1,22,7,51,22,7,4,0,0,0,1,,,,0.8291,1.093,0,2,1,,,0,0,1,1,,,,0,0,1,1,0,1,1,0,1,10,1,1,1,,,2,0,59544,2244.1206,,2498.593,2029.7111,80,3.0151,51,1.9221,41,208,7.8392,56670,39054,1471.8844,,49760,0.243463,,688,188,114,23,33.0151,17427,19420,318,16355,19217,315,1072,203,3,5,10,3,3,4,5,29323,31694,516,23545,27530,460,5778,4164,56,9,16,3,3,4,9
ESPORTSTMNT06/1070349,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070349?gameHash=17abccc071825cfb,WCS,2019,,0,10/2/2019 12:54,1,9.19,1,Blue,top,Fudge,oe:player:f02f1c8275084050765b4b6414bdfda,MAMMOTH,oe:team:7bd8d762a338118fce3df129202eaed,Gangplank,Qiyana,Kayle,Morgana,Thresh,Pyke,2255,1,1,2,14,18,8,0,0,0,0,0,0,0,1,0.4789,0.6918,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,17523,466.2439,0.243014,524.7007,323.8936,17,0.4523,3,0.0798,7,48,1.2772,15220,10344,275.2284,0.231466,12958,,306,300,6,3,0,8.1419,3242,4293,75,3317,4151,71,-75,142,4,0,1,1,0,1,0,5287,6914,120,5360,6834,119,-73,80,1,1,2,1,0,2,0
ESPORTSTMNT06/1070349,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070349?gameHash=17abccc071825cfb,WCS,2019,,0,10/2/2019 12:54,1,9.19,2,Blue,jng,Babip,oe:player:cc75d3f9b862e7e5d667d1ce2430fbd,MAMMOTH,oe:team:7bd8d762a338118fce3df129202eaed,Skarner,Qiyana,Kayle,Morgana,Thresh,Pyke,2255,1,0,1,16,18,8,0,0,0,0,0,0,0,0,0.4789,0.6918,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,5217,138.8115,0.0723508,577.6763,932.2217,13,0.3459,17,0.4523,13,44,1.1707,10902,6026,160.337,0.134844,9925,,165,26,139,98,4,4.3902,2987,3171,58,3461,3325,55,-474,-154,3,0,0,0,1,0,1,4467,5004,84,4833,4752,68,-366,252,16,0,2,0,2,0,1
ESPORTSTMNT06/1070349,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070349?gameHash=17abccc071825cfb,WCS,2019,,0,10/2/2019 12:54,1,9.19,3,Blue,mid,Triple,oe:player:3b973d4da6ce40c0eb65394fb622297,MAMMOTH,oe:team:7bd8d762a338118fce3df129202eaed,Syndra,Qiyana,Kayle,Morgana,Thresh,Pyke,2255,1,10,3,4,18,8,1,1,0,0,0,0,0,0,0.4789,0.6918,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,21718,577.8625,0.301191,398.3681,181.0377,18,0.4789,12,0.3193,12,43,1.1441,16284,11408,303.5388,0.255274,14350,,305,273,32,28,0,8.1153,3717,4797,95,3350,4593,89,367,204,6,1,0,0,0,0,0,5634,7590,156,5845,7888,151,-211,-298,5,1,1,1,1,0,0
ESPORTSTMNT06/1070349,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070349?gameHash=17abccc071825cfb,WCS,2019,,0,10/2/2019 12:54,1,9.19,4,Blue,bot,k1ng,oe:player:fb18ab6bf6bef08402a580d2a96c106,MAMMOTH,oe:team:7bd8d762a338118fce3df129202eaed,Tristana,Qiyana,Kayle,Morgana,Thresh,Pyke,2255,1,7,2,5,18,8,3,0,0,0,0,0,0,0,0.4789,0.6918,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,22087,587.6807,0.306309,349.0111,186.7051,14,0.3725,32,0.8514,8,64,1.7029,17144,12268,326.4213,0.274518,14575,,371,315,56,29,9,9.8714,3309,3214,93,3193,3050,84,116,164,9,0,0,0,0,0,0,5454,5646,151,4950,5223,134,504,423,17,1,0,1,0,1,1
ESPORTSTMNT06/1070349,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070349?gameHash=17abccc071825cfb,WCS,2019,,0,10/2/2019 12:54,1,9.19,5,Blue,sup,Destiny,oe:player:6b2acf5555e281f3e64f9a338da6a66,MAMMOTH,oe:team:7bd8d762a338118fce3df129202eaed,Nautilus,Qiyana,Kayle,Morgana,Thresh,Pyke,2255,1,0,0,12,18,8,0,0,0,0,0,0,0,0,0.4789,0.6918,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5562,147.9911,0.0771354,236.6475,408.1064,53,1.4102,14,0.3725,13,105,2.7938,9519,4643,123.5388,0.103898,8675,,76,76,0,0,0,2.0222,2027,2580,16,2010,2824,13,17,-244,3,0,0,0,0,0,0,3037,3916,23,3135,4645,24,-98,-729,-1,0,2,0,0,1,1
