gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
ESPORTSTMNT04_2472164,complete,,WCS,2022,,0,9/1/2022 7:08,1,12.14,100,Blue,team,,,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,,Yuumi,Azir,Nautilus,Ornn,Poppy,1943,1,13,1,31,13,1,2,1,0,0,1,,,,0.4014,0.4323,1,4,0,4,0,2,0,1,1,0,0,,0,0,1,2,0,0,0,1,1,7,2,1,1,4,0,1,0,55881,1725.6099,,2082.7072,1773.2578,127,3.9218,60,1.8528,50,295,9.1096,58501,37304,1151.9506,,53710,0.142829,,827,257,,,33.474,16537,18712,342,13948,17251,303,2589,1461,39,2,6,0,0,0,2,26401,30503,544,22142,29013,510,4259,1490,34,5,12,1,1,1,5
ESPORTSTMNT04_2472164,complete,,WCS,2022,,0,9/1/2022 7:08,1,12.14,200,Red,team,,,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,,Renekton,Sivir,Kalista,Sylas,Taliyah,1943,0,1,13,1,1,13,0,0,0,0,0,,,,0.0309,0.4323,0,0,4,0,4,0,0,0,0,0,0,,0,0,0,0,2,1,1,0,0,2,7,0,0,0,4,0,1,32929,1016.8502,,2131.8991,1987.2877,101,3.1189,62,1.9146,45,200,6.176,47928,26731,825.4555,,46550,-0.142829,,803,170,,,30.0463,13948,17251,303,16537,18712,342,-2589,-1461,-39,0,0,2,2,6,0,22142,29013,510,26401,30503,544,-4259,-1490,-34,1,1,5,5,12,1
ESPORTSTMNT04_2472168,complete,,WCS,2022,,0,9/1/2022 8:42,2,12.14,1,Blue,top,Dove,oe:player:1d22c812efd7b8a4244d93c51acc399,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Aatrox,Renekton,Kalista,Sejuani,Swain,Lissandra,1989,1,5,4,8,18,11,0,0,0,0,0,0,0,0,0.543,0.8748,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,13730,414.178,0.235619,844.0724,804.7964,11,0.3318,6,0.181,7,26,0.7843,11880,7547,227.6621,0.183291,10725,,198,194,4,,,5.9729,3828,4950,69,3065,4283,72,763,667,-3,3,0,0,0,0,1,5224,6653,101,5231,7152,127,-7,-499,-26,3,0,2,0,1,1
ESPORTSTMNT04_2472168,complete,,WCS,2022,,0,9/1/2022 8:42,2,12.14,2,Blue,jng,Croco,oe:player:5c6f901a83ec448d51703aebba0ca64,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Trundle,Renekton,Kalista,Sejuani,Swain,Lissandra,1989,1,2,2,13,18,11,0,0,0,0,1,1,0,0,0.543,0.8748,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,0,0,7094,213.997,0.121739,867.8431,1181.8703,11,0.3318,30,0.905,9,74,2.2323,11179,6846,206.5158,0.166265,9825,,168,36,132,,,5.0679,3357,3151,59,2401,2470,36,956,681,23,1,2,0,0,0,2,5100,5180,95,4631,5206,68,469,-26,27,1,2,0,1,1,2
ESPORTSTMNT04_2472168,complete,,WCS,2022,,0,9/1/2022 8:42,2,12.14,3,Blue,mid,Clozer,oe:player:6adb46561c24655e0455d9b3fdc5698,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Ahri,Renekton,Kalista,Sejuani,Swain,Lissandra,1989,1,7,1,7,18,11,2,0,0,0,0,0,0,0,0.543,0.8748,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1,0,18985,572.6998,0.3258,360.4223,238.9442,5,0.1508,10,0.3017,3,41,1.2368,15804,11471,346.0332,0.278593,14625,,292,292,0,,,8.8084,3314,4399,85,3331,4756,91,-17,-357,-6,0,2,0,0,0,0,5896,7597,152,5481,7635,148,415,-38,4,0,2,0,1,0,0
ESPORTSTMNT04_2472168,complete,,WCS,2022,,0,9/1/2022 8:42,2,12.14,4,Blue,bot,Prince,oe:player:030a726de315d9ad86989bf360809e9,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Aphelios,Renekton,Kalista,Sejuani,Swain,Lissandra,1989,1,4,2,7,18,11,0,0,0,0,0,0,0,0,0.543,0.8748,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,14172,427.5113,0.243204,189.5023,351.4027,40,1.2066,21,0.6335,4,78,2.3529,16005,11672,352.0965,0.283475,14350,,340,306,34,,,10.2564,3252,3282,85,3179,2836,81,73,446,4,0,2,0,0,0,0,6251,5604,148,5367,4949,132,884,655,16,0,2,0,0,0,0
ESPORTSTMNT04_2472168,complete,,WCS,2022,,0,9/1/2022 8:42,2,12.14,5,Blue,sup,Kael,oe:player:d24f38ec30ce6f7577066f80e43e4bf,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Renata Glasc,Renekton,Kalista,Sejuani,Swain,Lissandra,1989,1,0,2,13,18,11,0,0,0,0,0,0,0,0,0.543,0.8748,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,4291,129.4419,0.0736374,330.1961,265.7315,57,1.7195,12,0.362,16,87,2.6244,7972,3639,109.7738,0.0883767,6750,,41,41,0,,,1.2368,2229,2280,15,2218,2370,4,11,-90,11,0,2,0,0,0,1,3572,3605,28,3750,3626,6,-178,-21,22,0,2,0,0,1,1
ESPORTSTMNT04_2472168,complete,,WCS,2022,,0,9/1/2022 8:42,2,12.14,6,Red,top,Burdol,oe:player:566586ef99b39b57e9c85c59f021da5,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Yone,Azir,Yuumi,Sivir,Poppy,Ornn,1989,0,1,3,6,11,18,0,0,0,0,0,0,0,0,0.3318,0.8748,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,12242,369.2911,0.172902,605.6109,708.9291,9,0.2715,7,0.2112,5,24,0.724,13323,8990,271.1916,0.26105,12975,,282,263,19,,,8.5068,3065,4283,72,3828,4950,69,-763,-667,3,0,0,1,3,0,0,5231,7152,127,5224,6653,101,7,499,26,0,1,1,3,0,2
ESPORTSTMNT04_2472168,complete,,WCS,2022,,0,9/1/2022 8:42,2,12.14,7,Red,jng,Canyon,oe:player:92544d7a994bd6841cccd9f6e42e3de,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Vi,Azir,Yuumi,Sivir,Poppy,Ornn,1989,0,3,6,3,11,18,0,0,0,0,0,0,0,1,0.3318,0.8748,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,0,0,5965,179.9397,0.0842478,702.2624,655.264,13,0.3922,14,0.4223,13,48,1.448,9170,4837,145.9125,0.140454,9075,,119,15,104,,,3.5897,2401,2470,36,3357,3151,59,-956,-681,-23,0,0,2,1,2,0,4631,5206,68,5100,5180,95,-469,26,-27,1,1,2,1,2,0
ESPORTSTMNT04_2472168,complete,,WCS,2022,,0,9/1/2022 8:42,2,12.14,8,Red,mid,ShowMaker,oe:player:5f8ff49cd56eae61d635966b183a451,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Vex,Azir,Yuumi,Sivir,Poppy,Ornn,1989,0,6,3,1,11,18,1,0,0,0,0,0,0,0,0.3318,0.8748,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,1,21013,633.8763,0.296781,405.6712,256.5309,16,0.4827,6,0.181,10,33,0.9955,11395,7062,213.0317,0.205064,11350,,216,202,14,,,6.5158,3331,4756,91,3314,4399,85,17,357,6,0,0,0,0,2,0,5481,7635,148,5896,7597,152,-415,38,-4,1,0,0,0,2,0
ESPORTSTMNT04_2472168,complete,,WCS,2022,,0,9/1/2022 8:42,2,12.14,9,Red,bot,deokdam,oe:player:18bdb3898e7fecb3bb0be7ff075d509,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Lucian,Azir,Yuumi,Sivir,Poppy,Ornn,1989,0,1,3,4,11,18,0,0,0,0,0,0,0,0,0.3318,0.8748,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,23466,707.8733,0.331427,450.5882,236.2293,17,0.5128,17,0.5128,7,48,1.448,14231,9898,298.5822,0.287417,14675,,316,295,21,,,9.5324,3179,2836,81,3252,3282,85,-73,-446,-4,0,0,0,0,2,0,5367,4949,132,6251,5604,148,-884,-655,-16,0,0,0,0,2,0
ESPORTSTMNT04_2472168,complete,,WCS,2022,,0,9/1/2022 8:42,2,12.14,10,Red,sup,Kellin,oe:player:b0ec3df39d61f953e7af0afd8eb8c4a,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Nami,Azir,Yuumi,Sivir,Poppy,Ornn,1989,0,0,3,9,11,18,0,0,0,0,0,0,0,0,0.3318,0.8748,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,8117,244.8567,0.114642,279.0045,145.46,82,2.4736,10,0.3017,22,89,2.6848,7984,3651,110.1357,0.106014,7550,,15,15,0,,,0.4525,2218,2370,4,2229,2280,15,-11,90,-11,0,0,1,0,2,0,3750,3626,6,3572,3605,28,178,21,-22,0,1,1,0,2,0
ESPORTSTMNT04_2472168,complete,,WCS,2022,,0,9/1/2022 8:42,2,12.14,100,Blue,team,,,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,,Renekton,Kalista,Sejuani,Swain,Lissandra,1989,1,18,11,48,18,11,2,0,0,0,1,,,,0.543,0.8748,1,4,1,4,1,1,1,0,2,0,0,,0,0,1,1,1,1,1,0,1,8,5,1,0,8,5,1,0,58272,1757.8281,,2592.0362,2842.7451,124,3.7406,79,2.3831,39,306,9.2308,62840,41174,1242.0513,,56275,0.0116175,,869,170,,,31.3424,15980,18062,313,14194,16715,284,1786,1347,29,4,8,0,0,0,4,26043,28639,524,24460,28568,481,1583,71,43,4,8,2,2,3,4
ESPORTSTMNT04_2472168,complete,,WCS,2022,,0,9/1/2022 8:42,2,12.14,200,Red,team,,,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,,Azir,Yuumi,Sivir,Poppy,Ornn,1989,0,11,18,23,11,18,1,0,0,0,0,,,,0.3318,0.8748,0,1,4,1,4,0,0,0,1,0,0,,0,0,0,1,1,0,0,1,0,5,8,0,1,5,8,0,1,70803,2135.8371,,2443.1373,2002.4133,137,4.1327,54,1.629,57,242,7.3002,56103,34437,1038.8235,,55625,-0.0116175,,790,158,,,28.5973,14194,16715,284,15980,18062,313,-1786,-1347,-29,0,0,4,4,8,0,24460,28568,481,26043,28639,524,-1583,-71,-43,2,3,4,4,8,2
ESPORTSTMNT04_2472169,complete,,WCS,2022,,0,9/1/2022 9:38,3,12.14,1,Blue,top,Nuguri,oe:player:f17b90d1dd0f1814bb1f82f77c2f861,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Gwen,Yuumi,Azir,Aphelios,Akali,Ahri,1720,1,2,0,7,14,1,0,0,0,0,0,0,0,0,0.4884,0.5233,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,16725,583.4302,0.225338,582.2093,496.9535,12,0.4186,13,0.4535,7,38,1.3256,11969,8185,285.5233,0.23459,10025,,234,224,10,,,8.1628,3494,4476,85,2907,4078,69,587,398,16,0,2,0,0,0,1,5226,7486,142,4593,6870,118,633,616,24,0,2,0,0,0,1
ESPORTSTMNT04_2472169,complete,,WCS,2022,,0,9/1/2022 9:38,3,12.14,2,Blue,jng,Canyon,oe:player:92544d7a994bd6841cccd9f6e42e3de,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Lee Sin,Yuumi,Azir,Aphelios,Akali,Ahri,1720,1,4,0,8,14,1,0,0,0,0,0,0,0,0,0.4884,0.5233,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,0,0,9951,347.1279,0.134071,757.9186,970.8837,19,0.6628,13,0.4535,11,45,1.5698,10274,6490,226.3953,0.186007,8975,,151,20,131,,,5.2674,3360,3264,61,3239,3017,60,121,247,1,1,1,0,1,0,0,4808,5034,91,4981,5470,103,-173,-436,-12,1,1,0,1,0,0
ESPORTSTMNT04_2472169,complete,,WCS,2022,,0,9/1/2022 9:38,3,12.14,3,Blue,mid,ShowMaker,oe:player:5f8ff49cd56eae61d635966b183a451,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Sylas,Yuumi,Azir,Aphelios,Akali,Ahri,1720,1,3,1,8,14,1,0,0,0,0,1,1,0,0,0.4884,0.5233,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,20921,729.8023,0.281871,672.7674,534.6977,10,0.3488,16,0.5581,8,38,1.3256,10775,6991,243.8721,0.200367,9150,,217,199,18,,,7.5698,3473,4911,72,3185,4285,78,288,626,-6,1,2,1,0,1,1,5010,7147,115,4869,6952,129,141,195,-14,1,2,1,0,1,1
ESPORTSTMNT04_2472169,complete,,WCS,2022,,0,9/1/2022 9:38,3,12.14,4,Blue,bot,deokdam,oe:player:18bdb3898e7fecb3bb0be7ff075d509,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Sivir,Yuumi,Azir,Aphelios,Akali,Ahri,1720,1,5,0,7,14,1,0,0,0,0,0,0,0,0,0.4884,0.5233,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2,0,22807,795.593,0.307281,302.4767,194.8605,10,0.3488,4,0.1395,3,14,0.4884,13213,9429,328.9186,0.270246,11525,,282,246,36,,,9.8372,3523,2889,75,3364,3491,91,159,-602,-16,1,1,0,0,0,0,5576,5214,137,5573,5856,155,3,-642,-18,1,1,0,0,0,0
ESPORTSTMNT04_2472169,complete,,WCS,2022,,0,9/1/2022 9:38,3,12.14,5,Blue,sup,Kellin,oe:player:b0ec3df39d61f953e7af0afd8eb8c4a,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Renata Glasc,Yuumi,Azir,Aphelios,Akali,Ahri,1720,1,0,0,12,14,1,0,0,0,0,0,0,0,0,0.4884,0.5233,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,3818,133.186,0.0514403,238.7791,248.5116,65,2.2674,16,0.5581,12,112,3.907,7580,3796,132.4186,0.108791,6300,,21,21,0,,,0.7326,2478,2889,7,2067,2266,13,411,623,-6,0,2,0,0,0,1,3571,3967,15,3132,3591,23,439,376,-8,0,2,0,0,0,1
ESPORTSTMNT04_2472169,complete,,WCS,2022,,0,9/1/2022 9:38,3,12.14,6,Red,top,Dove,oe:player:1d22c812efd7b8a4244d93c51acc399,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Aatrox,Renekton,Kalista,Sejuani,Camille,Wukong,1720,0,0,6,0,1,14,0,0,0,0,0,0,0,0,0.0349,0.5233,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,8768,305.8605,0.212826,904.0465,583.8488,9,0.314,7,0.2442,4,23,0.8023,8581,4797,167.3372,0.222963,8885,,202,194,8,,,7.0465,2907,4078,69,3494,4476,85,-587,-398,-16,0,0,1,0,2,0,4593,6870,118,5226,7486,142,-633,-616,-24,0,0,1,0,2,0
ESPORTSTMNT04_2472169,complete,,WCS,2022,,0,9/1/2022 9:38,3,12.14,7,Red,jng,Croco,oe:player:5c6f901a83ec448d51703aebba0ca64,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Trundle,Renekton,Kalista,Sejuani,Camille,Wukong,1720,0,1,3,0,1,14,0,0,0,0,0,0,0,0,0.0349,0.5233,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,0,0,7656,267.0698,0.185834,955.186,762.3837,7,0.2442,10,0.3488,5,36,1.2558,7624,3840,133.9535,0.178478,7075,,137,16,121,,,4.7791,3239,3017,60,3360,3264,61,-121,-247,-1,1,0,0,1,1,0,4981,5470,103,4808,5034,91,173,436,12,1,0,0,1,1,0
ESPORTSTMNT04_2472169,complete,,WCS,2022,,0,9/1/2022 9:38,3,12.14,8,Red,mid,Clozer,oe:player:6adb46561c24655e0455d9b3fdc5698,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,LeBlanc,Renekton,Kalista,Sejuani,Camille,Wukong,1720,0,0,3,1,1,14,0,0,0,0,0,0,0,1,0.0349,0.5233,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,11687,407.686,0.283679,737.1977,366.6279,10,0.3488,9,0.314,7,29,1.0116,8130,4346,151.6047,0.201999,8355,,192,192,0,,,6.6977,3185,4285,78,3473,4911,72,-288,-626,6,0,1,1,1,2,1,4869,6952,129,5010,7147,115,-141,-195,14,0,1,1,1,2,1
ESPORTSTMNT04_2472169,complete,,WCS,2022,,0,9/1/2022 9:38,3,12.14,9,Red,bot,Prince,oe:player:030a726de315d9ad86989bf360809e9,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Zeri,Renekton,Kalista,Sejuani,Camille,Wukong,1720,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0.0349,0.5233,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,2,11608,404.9302,0.281761,334.8488,319.7093,31,1.0814,18,0.6279,4,52,1.814,10803,7019,244.8488,0.326249,10950,,304,274,30,,,10.6047,3364,3491,91,3523,2889,75,-159,602,16,0,0,0,1,1,0,5573,5856,155,5576,5214,137,-3,642,18,0,0,0,1,1,0
