gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
TRLH1/1001890146,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001890146?gameHash=87973487c28932d6,WCS,2016,,0,9/29/2016 22:28,1,6.18,100,Blue,team,,,G2 Esports,oe:team:7d6673d3a9d00363c6bebc1a630da6e,,Aurelion Sol,Rek'Sai,Karma,,,2053,0,4,14,6,4,14,0,0,0,0,1,,,,0.1169,0.5261,0,0,3,,,0,0,0,0,,,,0,0,0,0,0,0,0,1,0,3,9,0,0,,,0,1,65267,1907.4623,,2207.6376,0,116,3.3902,44,1.2859,20,0,0,53528,31311,915.0804,,50600,-0.0884922,,947,120,114,6,31.1836,15192,17939,299,15218,17836,270,-26,103,29,2,3,3,3,8,2,23307,28189,471,25263,27696,418,-1956,493,53,4,6,6,6,15,4
TRLH1/1001890146,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001890146?gameHash=87973487c28932d6,WCS,2016,,0,9/29/2016 22:28,1,6.18,200,Red,team,,,Counter Logic Gaming,oe:team:cbfaf0ca2181f0903d2fcceb6c28f3b,,Nidalee,Sivir,Soraka,,,2053,1,14,4,40,14,4,2,1,0,0,0,,,,0.4092,0.5261,1,3,0,,,0,1,1,1,,,,0,0,0,0,0,1,1,0,1,9,3,1,1,,,1,0,60633,1772.0312,,2968.2026,0,113,3.3025,54,1.5782,27,0,0,64799,42582,1244.4812,,55285,0.0884922,,913,148,101,47,31.0083,15218,17836,270,15192,17939,299,26,-103,-29,3,8,2,2,3,3,25263,27696,418,23307,28189,471,1956,-493,-53,6,15,4,4,6,6
TRLH1/1001890163,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001890163?gameHash=d03334235290f31a,WCS,2016,,0,9/30/2016 0:20,1,6.18,1,Blue,top,Smeb,oe:player:0906d77d4804d5ba6d0c0a7bcf707da,ROX Tigers,oe:team:93c730021ff69abdfccc4911a2f666f,Rumble,Brand,Karma,Rek'Sai,,,1656,1,5,2,12,28,12,0,0,0,0,0,0,0,1,1.0145,1.4493,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20121,729.0217,0.239778,582.9348,0,13,0.471,2,0.0725,3,0,0,13395,9762,353.6957,0.228102,12025,,245,235,10,6,4,8.8768,3016,4218,78,3596,3888,68,-580,330,10,0,0,1,2,0,0,5480,6874,118,5239,6289,106,241,585,12,1,2,1,2,2,0
TRLH1/1001890163,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001890163?gameHash=d03334235290f31a,WCS,2016,,0,9/30/2016 0:20,1,6.18,2,Blue,jng,Peanut,oe:player:dda4a873265dfd06df50a0d8a294908,ROX Tigers,oe:team:93c730021ff69abdfccc4911a2f666f,Elise,Brand,Karma,Rek'Sai,,,1656,1,5,1,11,28,12,0,0,0,0,0,0,0,0,1.0145,1.4493,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,12883,466.7754,0.153524,714.3116,0,25,0.9058,4,0.1449,3,0,0,11197,7564,274.058,0.17674,9860,,99,17,82,64,18,3.587,3007,3514,35,3748,3683,33,-741,-169,2,0,2,0,2,3,0,4646,5535,55,5544,5575,65,-898,-40,-10,0,4,1,3,3,1
TRLH1/1001890163,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001890163?gameHash=d03334235290f31a,WCS,2016,,0,9/30/2016 0:20,1,6.18,3,Blue,mid,Kuro,oe:player:d06ddbf2ef1a12432c3fe5f7544e5d5,ROX Tigers,oe:team:93c730021ff69abdfccc4911a2f666f,Jayce,Brand,Karma,Rek'Sai,,,1656,1,4,5,12,28,12,0,0,0,0,0,0,0,0,1.0145,1.4493,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,19013,688.8768,0.226575,502.8261,0,15,0.5435,4,0.1449,4,0,0,11496,7863,284.8913,0.183727,9500,,181,162,19,11,8,6.558,3217,3717,70,3123,4495,70,94,-778,0,1,0,3,0,2,0,5152,6370,106,4950,6565,112,202,-195,-6,2,2,3,1,3,2
TRLH1/1001890163,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001890163?gameHash=d03334235290f31a,WCS,2016,,0,9/30/2016 0:20,1,6.18,4,Blue,bot,PraY,oe:player:c4ac0dd2691aab14fd56ce3c7702023,ROX Tigers,oe:team:93c730021ff69abdfccc4911a2f666f,Lucian,Brand,Karma,Rek'Sai,,,1656,1,13,1,7,28,12,2,1,1,0,0,0,0,0,1.0145,1.4493,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,25241,914.529,0.300792,637.3913,0,10,0.3623,4,0.1449,0,0,0,15826,12193,441.7754,0.284908,13700,,266,254,12,10,2,9.6377,3644,3303,88,3059,2920,60,585,383,28,1,1,0,1,1,2,6779,6441,150,4374,4626,91,2405,1815,59,4,2,0,1,2,4
TRLH1/1001890163,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001890163?gameHash=d03334235290f31a,WCS,2016,,0,9/30/2016 0:20,1,6.18,5,Blue,sup,GorillA,oe:player:a9fdc6a800e800eb897d38b389f96f0,ROX Tigers,oe:team:93c730021ff69abdfccc4911a2f666f,Nami,Brand,Karma,Rek'Sai,,,1656,1,1,3,24,28,12,0,0,0,0,0,0,0,0,1.0145,1.4493,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6657,241.1957,0.0793303,433.2971,0,42,1.5217,8,0.2899,9,0,0,9048,5415,196.1957,0.126524,7775,,8,8,0,0,0,0.2899,2017,2294,0,2149,2849,6,-132,-555,-6,0,2,1,0,2,0,3949,3651,2,3063,3829,10,886,-178,-8,1,6,2,0,2,1
TRLH1/1001890163,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001890163?gameHash=d03334235290f31a,WCS,2016,,0,9/30/2016 0:20,1,6.18,6,Red,top,Smurf,oe:player:83bb08a967d0acd1391834744adfde9,Albus NoX Luna,oe:team:f2357aab765dfb94659ba2223a6d4f0,Shen,Sivir,Nidalee,Ezreal,,,1656,0,3,4,6,12,28,0,0,0,0,1,1,0,0,0.4348,1.4493,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8689,314.8188,0.170567,854.2029,0,12,0.4348,5,0.1812,1,0,0,8918,5285,191.4855,0.236289,8625,,174,174,0,0,0,6.3043,3596,3888,68,3016,4218,78,580,-330,-10,2,0,0,0,0,1,5239,6289,106,5480,6874,118,-241,-585,-12,2,2,0,1,2,1
TRLH1/1001890163,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001890163?gameHash=d03334235290f31a,WCS,2016,,0,9/30/2016 0:20,1,6.18,7,Red,jng,PvPStejos,oe:player:7f628897d2f6dc2703a52586c671574,Albus NoX Luna,oe:team:f2357aab765dfb94659ba2223a6d4f0,Graves,Sivir,Nidalee,Ezreal,,,1656,0,4,5,5,12,28,0,0,0,0,1,0,1,0,0.4348,1.4493,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,14069,509.7464,0.276177,751.7391,0,22,0.7971,6,0.2174,4,0,0,8783,5150,186.5942,0.230253,8275,,104,22,82,76,6,3.7681,3748,3683,33,3007,3514,35,741,169,-2,2,3,0,0,2,0,5544,5575,65,4646,5535,55,898,40,10,3,3,1,0,4,1
TRLH1/1001890163,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001890163?gameHash=d03334235290f31a,WCS,2016,,0,9/30/2016 0:20,1,6.18,8,Red,mid,Kira,oe:player:24abb8f1ed61411f16f17091cf3683d,Albus NoX Luna,oe:team:f2357aab765dfb94659ba2223a6d4f0,Vladimir,Sivir,Nidalee,Ezreal,,,1656,0,3,7,5,12,28,0,0,0,0,0,0,0,0,0.4348,1.4493,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,16944,613.913,0.332614,818.3333,0,14,0.5072,4,0.1449,3,0,0,8675,5042,182.6812,0.225424,7860,,176,175,1,1,0,6.3768,3123,4495,70,3217,3717,70,-94,778,0,0,2,0,1,0,3,4950,6565,112,5152,6370,106,-202,195,6,1,3,2,2,2,3
TRLH1/1001890163,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001890163?gameHash=d03334235290f31a,WCS,2016,,0,9/30/2016 0:20,1,6.18,9,Red,bot,Onesh0tiq,oe:player:adfa84e156fc3223d07bd766c919741,Albus NoX Luna,oe:team:f2357aab765dfb94659ba2223a6d4f0,Jhin,Sivir,Nidalee,Ezreal,,,1656,0,2,7,5,12,28,0,0,0,0,0,0,0,0,0.4348,1.4493,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,6856,248.4058,0.134584,506.9203,0,5,0.1812,0,0,0,0,0,8361,4728,171.3043,0.211384,8000,,167,167,0,0,0,6.0507,3059,2920,60,3644,3303,88,-585,-383,-28,1,1,2,1,1,0,4374,4626,91,6779,6441,150,-2405,-1815,-59,1,2,4,4,2,0
TRLH1/1001890163,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001890163?gameHash=d03334235290f31a,WCS,2016,,0,9/30/2016 0:20,1,6.18,10,Red,sup,Likkrit,oe:player:9bb61b1ed5f2983b524a16527d69309,Albus NoX Luna,oe:team:f2357aab765dfb94659ba2223a6d4f0,Bard,Sivir,Nidalee,Ezreal,,,1656,0,0,5,3,12,28,0,0,0,0,0,0,0,0,0.4348,1.4493,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4384,158.8406,0.0860587,528.913,0,34,1.2319,12,0.4348,3,0,0,5795,2162,78.3333,0.0966501,5425,,17,17,0,0,0,0.6159,2149,2849,6,2017,2294,0,132,555,6,0,2,0,0,2,1,3063,3829,10,3949,3651,2,-886,178,8,0,2,1,1,6,2
TRLH1/1001890163,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001890163?gameHash=d03334235290f31a,WCS,2016,,0,9/30/2016 0:20,1,6.18,100,Blue,team,,,ROX Tigers,oe:team:93c730021ff69abdfccc4911a2f666f,,Brand,Karma,Rek'Sai,,,1656,1,28,12,66,28,12,2,1,1,0,0,,,,1.0145,1.4493,1,2,0,,,0,0,1,1,,,,0,0,0,0,0,1,1,0,1,10,0,1,1,,,2,0,83915,3040.3986,,2870.7609,0,105,3.8043,22,0.7971,19,0,0,60962,42795,1550.5435,,52860,0.322368,,676,123,91,32,28.9493,14901,17046,271,15675,17835,237,-774,-789,34,2,5,5,5,8,2,26006,28871,431,23170,26884,384,2836,1987,47,8,16,7,7,12,8
TRLH1/1001890163,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001890163?gameHash=d03334235290f31a,WCS,2016,,0,9/30/2016 0:20,1,6.18,200,Red,team,,,Albus NoX Luna,oe:team:f2357aab765dfb94659ba2223a6d4f0,,Sivir,Nidalee,Ezreal,,,1656,0,12,28,24,12,28,0,0,0,0,1,,,,0.4348,1.4493,0,0,2,,,0,0,0,0,,,,0,0,0,0,0,0,0,1,0,0,10,0,0,,,0,2,50942,1845.7246,,3460.1087,0,87,3.1522,27,0.9783,11,0,0,40532,22365,810.3261,,38185,-0.322368,,555,83,77,6,23.1159,15675,17835,237,14901,17046,271,774,789,-34,5,8,2,2,5,5,23170,26884,384,26006,28871,431,-2836,-1987,-47,7,12,8,8,16,7
TRLH1/1001890169,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001890169?gameHash=ddd84cc1f87f1451,WCS,2016,,0,9/30/2016 1:15,1,6.18,1,Blue,top,Odoamne,oe:player:2b819506567c258f6fffdd4ec78ca0c,H2k-Gaming,oe:team:5b90b1fda6971ccdccf9eb32286aa50,Gnar,Twisted Fate,Tahm Kench,Rek'Sai,,,2831,0,2,3,4,11,14,0,0,0,0,0,0,0,1,0.2331,0.5298,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,19028,403.278,0.19024,810.3921,0,21,0.4451,9,0.1907,1,0,0,16940,10910,231.2257,0.224454,16725,,363,351,12,9,3,7.6934,3167,4391,82,3217,4506,77,-50,-115,5,0,0,1,0,1,0,5011,7369,140,4889,7422,128,122,-53,12,0,0,1,0,1,0
TRLH1/1001890169,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001890169?gameHash=ddd84cc1f87f1451,WCS,2016,,0,9/30/2016 1:15,1,6.18,2,Blue,jng,Jankos,oe:player:a2f6e754fc2b358f7786f52decb4274,H2k-Gaming,oe:team:5b90b1fda6971ccdccf9eb32286aa50,Elise,Twisted Fate,Tahm Kench,Rek'Sai,,,2831,0,0,3,5,11,14,0,0,0,0,0,0,0,0,0.2331,0.5298,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,16200,343.3416,0.161966,665.2561,0,52,1.1021,34,0.7206,19,0,0,14795,8765,185.7647,0.180323,14350,,187,63,124,106,18,3.9633,2889,3247,35,3163,3107,38,-274,140,-3,0,1,0,1,0,1,4361,5342,57,4775,5682,69,-414,-340,-12,0,1,0,1,0,1
TRLH1/1001890169,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001890169?gameHash=ddd84cc1f87f1451,WCS,2016,,0,9/30/2016 1:15,1,6.18,3,Blue,mid,Ryu,oe:player:d67c1e27e0d8409bec2b32c592172b2,H2k-Gaming,oe:team:5b90b1fda6971ccdccf9eb32286aa50,Cassiopeia,Twisted Fate,Tahm Kench,Rek'Sai,,,2831,0,5,2,4,11,14,0,0,0,0,0,0,0,0,0.2331,0.5298,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,27816,589.5302,0.278102,547.6722,0,23,0.4875,10,0.2119,5,0,0,16794,10764,228.1314,0.221451,15285,,342,319,23,21,2,7.2483,3290,4669,87,3118,4722,79,172,-53,8,0,0,0,0,0,0,5308,7731,139,4723,7500,124,585,231,15,1,0,0,0,0,1
TRLH1/1001890169,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001890169?gameHash=ddd84cc1f87f1451,WCS,2016,,0,9/30/2016 1:15,1,6.18,4,Blue,bot,FORG1VEN,oe:player:493eb5b2f5f99058abd9ed5b995572b,H2k-Gaming,oe:team:5b90b1fda6971ccdccf9eb32286aa50,Caitlyn,Twisted Fate,Tahm Kench,Rek'Sai,,,2831,0,3,2,2,11,14,0,0,0,0,0,0,0,0,0.2331,0.5298,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,27950,592.3702,0.279441,435.5351,0,19,0.4027,20,0.4239,1,0,0,19171,13141,278.5094,0.270355,17825,,477,450,27,27,0,10.1095,3681,3425,93,3036,3030,76,645,395,17,1,0,0,0,0,0,5542,5316,153,5028,5368,141,514,-52,12,1,0,0,0,0,0
TRLH1/1001890169,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001890169?gameHash=ddd84cc1f87f1451,WCS,2016,,0,9/30/2016 1:15,1,6.18,5,Blue,sup,Vander,oe:player:280a58c350eef8f164e753447b2a306,H2k-Gaming,oe:team:5b90b1fda6971ccdccf9eb32286aa50,Braum,Twisted Fate,Tahm Kench,Rek'Sai,,,2831,0,1,4,3,11,14,0,0,0,0,0,0,0,0,0.2331,0.5298,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9027,191.3176,0.0902511,586.2663,0,69,1.4624,13,0.2755,20,0,0,11057,5027,106.5419,0.103417,10475,,53,53,0,0,0,1.1233,2049,2806,14,1883,2779,1,166,27,13,0,1,0,0,0,0,3054,4458,22,2758,4781,1,296,-323,21,0,1,0,0,0,0
TRLH1/1001890169,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001890169?gameHash=ddd84cc1f87f1451,WCS,2016,,0,9/30/2016 1:15,1,6.18,6,Red,top,Ziv,oe:player:eaa7919421a94315db4b9a09902695c,ahq eSports Club,oe:team:d15303823a1dccff9f3068fb357e356,Rumble,Nidalee,Syndra,Karma,,,2831,1,5,2,6,14,11,0,0,0,0,1,0,1,0,0.2967,0.5298,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,36896,781.971,0.315736,517.1529,0,31,0.657,6,0.1272,6,0,0,19312,13282,281.4977,0.229615,18550,,394,370,24,21,3,8.3504,3217,4506,77,3167,4391,82,50,115,-5,0,1,0,0,0,1,4889,7422,128,5011,7369,140,-122,53,-12,0,1,0,0,0,1
