gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
TRLH2/2002860105,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860105?gameHash=4a9fcb220d39e584,WCS,2018,,0,10/1/2018 7:45,1,8.19,100,Blue,team,,,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,,Vel'Koz,Shen,Akali,Irelia,Braum,1811,1,13,6,30,13,6,1,0,0,0,1,,,,0.4307,0.6295,0,1,2,,,1,0,0,0,,,,0,0,1,1,0,1,1,0,1,10,1,1,1,,,2,0,51830,1717.1728,,2419.7129,1833.0977,94,3.1143,40,1.3252,45,225,7.4544,61161,41311,1368.6692,,52858,0.145799,,932,229,128,33,38.4649,15167,19446,352,14495,18774,306,672,672,46,0,0,0,0,0,0,25290,31967,574,22218,30228,509,3072,1739,65,1,1,0,0,0,1
TRLH2/2002860105,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860105?gameHash=4a9fcb220d39e584,WCS,2018,,0,10/1/2018 7:45,1,8.19,200,Red,team,,,KaBuM! e-Sports,oe:team:9dced510f02f8586ee7501922484ac0,,Camille,Alistar,Kindred,Galio,Thresh,1811,0,6,13,11,6,13,0,0,0,0,0,,,,0.1988,0.6295,1,2,1,,,0,2,0,0,,,,0,0,0,0,1,0,0,1,0,1,10,0,0,,,0,2,41504,1375.0635,,2437.0403,2310.7454,90,2.9818,33,1.0933,43,196,6.4936,47104,27254,902.9486,,45675,-0.145799,,835,158,127,2,32.899,14495,18774,306,15167,19446,352,-672,-672,-46,0,0,0,0,0,0,22218,30228,509,25290,31967,574,-3072,-1739,-65,0,0,1,1,1,0
TRLH2/2002860107,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860107?gameHash=44f6a92f0ba8184b,WCS,2018,,0,10/1/2018 8:47,1,8.19,1,Blue,top,PvPStejos,oe:player:7f628897d2f6dc2703a52586c671574,Gambit Esports,oe:team:418bd4b8f699d70c4509d7f9c768a3a,Ornn,Varus,Olaf,Aatrox,Ashe,Sivir,2173,0,1,3,4,9,19,0,0,0,0,0,0,0,0,0.2485,0.7731,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10081,278.3525,0.154156,550.3267,1182.2181,14,0.3866,4,0.1104,4,27,0.7455,10146,5437,150.1243,0.183733,9200,,230,230,0,0,0,6.3507,3091,4493,76,3253,4912,86,-162,-419,-10,0,0,0,0,0,0,4789,7190,129,5023,7724,139,-234,-534,-10,0,0,0,0,0,0
TRLH2/2002860107,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860107?gameHash=44f6a92f0ba8184b,WCS,2018,,0,10/1/2018 8:47,1,8.19,2,Blue,jng,Diamondprox,oe:player:1c7db660fc268b1d2747939129d6101,Gambit Esports,oe:team:418bd4b8f699d70c4509d7f9c768a3a,Gragas,Varus,Olaf,Aatrox,Ashe,Sivir,2173,0,1,4,3,9,19,0,0,0,0,0,0,0,1,0.2485,0.7731,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5664,156.3921,0.0866121,795.2968,642.6599,17,0.4694,11,0.3037,17,58,1.6015,9585,4876,134.6341,0.164777,9575,,160,22,138,100,0,4.4179,2962,3198,54,3178,3342,57,-216,-144,-3,0,0,1,0,1,0,4421,5408,87,4957,5730,90,-536,-322,-3,0,0,1,1,1,0
TRLH2/2002860107,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860107?gameHash=44f6a92f0ba8184b,WCS,2018,,0,10/1/2018 8:47,1,8.19,3,Blue,mid,Kira,oe:player:24abb8f1ed61411f16f17091cf3683d,Gambit Esports,oe:team:418bd4b8f699d70c4509d7f9c768a3a,Malzahar,Varus,Olaf,Aatrox,Ashe,Sivir,2173,0,3,3,3,9,19,1,0,0,0,0,0,0,0,0.2485,0.7731,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,21754,600.6627,0.332655,321.537,250.2439,24,0.6627,7,0.1933,13,57,1.5739,12760,8051,222.301,0.272061,12525,,300,280,20,13,0,8.2835,3076,4412,75,3571,5045,95,-495,-633,-20,0,0,0,0,1,0,4802,6984,126,5647,8306,153,-845,-1322,-27,0,0,1,0,2,0
TRLH2/2002860107,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860107?gameHash=44f6a92f0ba8184b,WCS,2018,,0,10/1/2018 8:47,1,8.19,4,Blue,bot,Lodik,oe:player:887bf3ec60709542db51245b16e2081,Gambit Esports,oe:team:418bd4b8f699d70c4509d7f9c768a3a,Tristana,Varus,Olaf,Aatrox,Ashe,Sivir,2173,0,4,2,4,9,19,0,0,0,0,0,0,0,0,0.2485,0.7731,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,22652,625.4579,0.346387,300.3037,151.5877,14,0.3866,13,0.359,5,48,1.3254,13373,8664,239.2269,0.292774,12875,,323,302,21,16,0,8.9185,3101,3285,80,3352,3206,91,-251,79,-11,0,0,0,0,0,0,4876,5781,135,5241,5934,154,-365,-153,-19,0,0,0,0,0,0
TRLH2/2002860107,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860107?gameHash=44f6a92f0ba8184b,WCS,2018,,0,10/1/2018 8:47,1,8.19,5,Blue,sup,Edward,oe:player:243f63354f4c1cc25d50f6269b84436,Gambit Esports,oe:team:418bd4b8f699d70c4509d7f9c768a3a,Thresh,Varus,Olaf,Aatrox,Ashe,Sivir,2173,0,0,7,5,9,19,0,0,0,0,0,0,0,0,0.2485,0.7731,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5244,144.7952,0.0801896,488.5872,316.1804,61,1.6843,16,0.4418,16,99,2.7335,7273,2564,70.7961,0.0866542,7100,,26,26,0,0,0,0.7179,1999,2323,2,2430,2552,12,-431,-229,-10,0,0,0,1,0,0,2996,3493,8,3317,3477,19,-321,16,-11,0,0,0,1,0,0
TRLH2/2002860107,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860107?gameHash=44f6a92f0ba8184b,WCS,2018,,0,10/1/2018 8:47,1,8.19,6,Red,top,PK,oe:player:d71bdd22c8bb93b8d287dce6f46aed2,G-Rex,oe:team:0b63f14fd7de22a26869bb1c76f87fc,Urgot,Akali,Kai'Sa,Xayah,Shen,Rakan,2173,1,3,3,8,19,9,0,0,0,0,0,0,0,0,0.5246,0.7731,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,18292,505.0713,0.273329,702.6599,1440.8007,21,0.5798,6,0.1657,9,47,1.2977,13888,9179,253.4468,0.2114,12925,,279,271,8,3,0,7.7036,3253,4912,86,3091,4493,76,162,419,10,0,0,0,0,0,0,5023,7724,139,4789,7190,129,234,534,10,0,0,0,0,0,0
TRLH2/2002860107,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860107?gameHash=44f6a92f0ba8184b,WCS,2018,,0,10/1/2018 8:47,1,8.19,7,Red,jng,Empt2y,oe:player:cf17e0a96c6d49182b12cefda2848e6,G-Rex,oe:team:0b63f14fd7de22a26869bb1c76f87fc,Skarner,Akali,Kai'Sa,Xayah,Shen,Rakan,2173,1,5,0,10,19,9,1,0,0,0,1,0,1,0,0.5246,0.7731,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6312,174.2844,0.0943173,545.5223,845.3843,18,0.497,16,0.4418,16,50,1.3806,12965,8256,227.9613,0.190143,11800,,154,29,125,90,14,4.2522,3178,3342,57,2962,3198,54,216,144,3,0,1,0,0,0,1,4957,5730,90,4421,5408,87,536,322,3,1,1,0,0,0,1
TRLH2/2002860107,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860107?gameHash=44f6a92f0ba8184b,WCS,2018,,0,10/1/2018 8:47,1,8.19,8,Red,mid,Candy,oe:player:fd964f4b80922071fac5c1485aa284e,G-Rex,oe:team:0b63f14fd7de22a26869bb1c76f87fc,Syndra,Akali,Kai'Sa,Xayah,Shen,Rakan,2173,1,4,2,14,19,9,1,0,0,0,1,0,1,0,0.5246,0.7731,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,18775,518.4077,0.280546,379.3281,227.3539,9,0.2485,8,0.2209,6,37,1.0216,14516,9807,270.7869,0.225862,12500,,305,280,25,25,0,8.4215,3571,5045,95,3076,4412,75,495,633,20,0,1,0,0,0,0,5647,8306,153,4802,6984,126,845,1322,27,0,2,0,0,0,1
TRLH2/2002860107,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860107?gameHash=44f6a92f0ba8184b,WCS,2018,,0,10/1/2018 8:47,1,8.19,9,Red,bot,Stitch,oe:player:a7f8ce07e216556a999d52ab7f06594,G-Rex,oe:team:0b63f14fd7de22a26869bb1c76f87fc,Kalista,Akali,Kai'Sa,Xayah,Shen,Rakan,2173,1,5,2,8,19,9,0,0,0,0,0,0,0,0,0.5246,0.7731,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,18047,498.3065,0.269668,283.1017,274.9287,14,0.3866,11,0.3037,7,54,1.491,16441,11732,323.9393,0.270194,14825,,365,317,48,21,8,10.0782,3352,3206,91,3101,3285,80,251,-79,11,0,0,0,0,0,0,5241,5934,154,4876,5781,135,365,153,19,0,0,0,0,0,0
TRLH2/2002860107,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860107?gameHash=44f6a92f0ba8184b,WCS,2018,,0,10/1/2018 8:47,1,8.19,10,Red,sup,Koala,oe:player:de6b46438c8c6889b6dbf0684b1effa,G-Rex,oe:team:0b63f14fd7de22a26869bb1c76f87fc,Alistar,Akali,Kai'Sa,Xayah,Shen,Rakan,2173,1,2,2,11,19,9,0,0,0,0,1,1,0,0,0.5246,0.7731,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5497,151.7809,0.0821392,505.2094,733.4192,55,1.5186,13,0.359,18,102,2.8164,9155,4446,122.7612,0.102401,8150,,42,42,0,0,0,1.1597,2430,2552,12,1999,2323,2,431,229,10,1,0,0,0,0,0,3317,3477,19,2996,3493,8,321,-16,11,1,0,0,0,0,0
TRLH2/2002860107,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860107?gameHash=44f6a92f0ba8184b,WCS,2018,,0,10/1/2018 8:47,1,8.19,100,Blue,team,,,Gambit Esports,oe:team:418bd4b8f699d70c4509d7f9c768a3a,,Varus,Olaf,Aatrox,Ashe,Sivir,2173,0,9,19,19,9,19,1,0,0,0,0,,,,0.2485,0.7731,1,2,1,,,1,0,1,0,,,,0,0,0,0,1,0,0,1,0,0,9,0,0,,,0,2,65395,1805.6604,,2456.0515,2542.89,130,3.5895,51,1.4082,55,289,7.9798,53137,29594,817.1376,,51275,-0.160126,,860,179,129,0,28.6884,14229,17711,287,15784,19057,341,-1555,-1346,-54,0,0,1,1,2,0,21884,28856,485,24185,31171,555,-2301,-2315,-70,0,0,2,2,3,0
TRLH2/2002860107,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860107?gameHash=44f6a92f0ba8184b,WCS,2018,,0,10/1/2018 8:47,1,8.19,200,Red,team,,,G-Rex,oe:team:0b63f14fd7de22a26869bb1c76f87fc,,Akali,Kai'Sa,Xayah,Shen,Rakan,2173,1,19,9,51,19,9,2,0,0,0,1,,,,0.5246,0.7731,0,1,2,,,0,0,1,0,,,,0,0,1,1,0,1,1,0,1,9,0,1,1,,,2,0,66923,1847.8509,,2415.8214,3521.8868,117,3.2306,54,1.491,56,290,8.0074,66965,43422,1198.9508,,60200,0.160126,,939,206,139,22,31.6153,15784,19057,341,14229,17711,287,1555,1346,54,1,2,0,0,0,1,24185,31171,555,21884,28856,485,2301,2315,70,2,3,0,0,0,2
TRLH2/2002860109,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860109?gameHash=cb21289f8e3dd5ad,WCS,2018,,0,10/1/2018 9:53,1,8.19,1,Blue,top,Evi,oe:player:376d5e3b1257e6972228d458943f74c,DetonatioN FocusMe,oe:team:e435aa3ecb82a89e60544f5f5857a81,Ornn,Rakan,Pyke,Aatrox,LeBlanc,Zoe,1785,1,0,1,14,17,10,0,0,0,0,0,0,0,0,0.5714,0.9076,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,12823,431.0252,0.211262,458.7899,851.563,15,0.5042,4,0.1345,6,35,1.1765,10597,6680,224.5378,0.178419,9400,,221,215,6,2,0,7.4286,2692,3964,63,2727,3772,61,-35,192,2,0,0,0,0,0,0,4419,6866,114,4508,6242,110,-89,624,4,0,2,0,0,0,1
TRLH2/2002860109,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860109?gameHash=cb21289f8e3dd5ad,WCS,2018,,0,10/1/2018 9:53,1,8.19,2,Blue,jng,Steal,oe:player:47f1917849906027f365eff06d45c27,DetonatioN FocusMe,oe:team:e435aa3ecb82a89e60544f5f5857a81,Kindred,Rakan,Pyke,Aatrox,LeBlanc,Zoe,1785,1,5,2,7,17,10,0,0,0,0,1,0,1,0,0.5714,0.9076,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,12087,406.2857,0.199137,724.3025,389.3782,14,0.4706,22,0.7395,11,60,2.0168,11336,7419,249.3782,0.198157,9550,,151,35,116,91,7,5.0756,2627,2634,38,3076,2787,52,-449,-153,-14,0,1,1,1,0,0,4589,4980,65,4751,5398,91,-162,-418,-26,2,1,1,1,0,1
TRLH2/2002860109,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860109?gameHash=cb21289f8e3dd5ad,WCS,2018,,0,10/1/2018 9:53,1,8.19,3,Blue,mid,Ceros,oe:player:dd4660dccac3ba0b8f35cb319a686a4,DetonatioN FocusMe,oe:team:e435aa3ecb82a89e60544f5f5857a81,Karma,Rakan,Pyke,Aatrox,LeBlanc,Zoe,1785,1,3,2,11,17,10,0,0,0,0,0,0,0,0,0.5714,0.9076,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11284,379.2941,0.185907,342.4874,274.9244,22,0.7395,5,0.1681,12,36,1.2101,11948,8031,269.9496,0.214503,11110,,240,226,14,12,1,8.0672,3075,4349,79,3198,4425,86,-123,-76,-7,0,0,0,0,0,0,4939,7339,133,4830,6690,134,109,649,-1,0,2,0,0,0,1
TRLH2/2002860109,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860109?gameHash=cb21289f8e3dd5ad,WCS,2018,,0,10/1/2018 9:53,1,8.19,4,Blue,bot,Yutapon,oe:player:0d798f24869b290bfcdf6427d958118,DetonatioN FocusMe,oe:team:e435aa3ecb82a89e60544f5f5857a81,Varus,Rakan,Pyke,Aatrox,LeBlanc,Zoe,1785,1,8,2,7,17,10,1,0,0,0,1,1,0,0,0.5714,0.9076,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,19711,662.5546,0.324744,334.521,205.7815,7,0.2353,9,0.3025,3,24,0.8067,15104,11187,376.0336,0.298798,13075,,284,264,20,12,4,9.5462,3666,3285,86,3310,3009,85,356,276,1,1,0,0,0,1,0,5624,5727,141,5383,5205,140,241,522,1,1,2,0,0,1,0
TRLH2/2002860109,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860109?gameHash=cb21289f8e3dd5ad,WCS,2018,,0,10/1/2018 9:53,1,8.19,5,Blue,sup,viviD,oe:player:9fb8dff220cd2b92ff67b9055ebb94e,DetonatioN FocusMe,oe:team:e435aa3ecb82a89e60544f5f5857a81,Tahm Kench,Rakan,Pyke,Aatrox,LeBlanc,Zoe,1785,1,1,3,8,17,10,0,0,0,0,1,0,1,0,0.5714,0.9076,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4792,161.0756,0.0789495,565.5462,478.958,45,1.5126,3,0.1008,15,62,2.084,8040,4123,138.5882,0.110123,7025,,53,53,0,0,0,1.7815,2073,3053,14,2237,2858,4,-164,195,10,0,1,0,0,0,1,3580,5215,28,3575,4135,6,5,1080,22,1,1,0,0,0,1
